Id,SalePrice
1572,137482.14680531825
1573,268988.14955045184
1574,117294.1882149161
1575,236990.13902717142
1576,255993.1397209413
1577,184569.57792505604
1578,164731.97453021267
1579,149310.21916751526
1580,201535.67517396275
1581,151645.89719928667
1582,130547.31442814732
1583,278203.24139065074
1584,230664.46343027824
1585,129078.04995559671
1586,78479.50361334124
1587,100451.6111321012
1588,149855.02373875098
1589,102211.4774584146
1590,120960.86034217592
1591,76286.72301136803
1592,124392.1089617146
1593,127174.3814855347
1594,129925.14333123079
1595,116113.3815663612
1596,232774.6666455617
1597,212339.83412191935
1598,210698.86594710156
1599,174999.07859695188
1600,157005.47323896276
1601,58940.906421571104
1602,125241.05528052777
1603,61237.36532409048
1604,255184.12507606085
1605,234859.04739721082
1606,164359.1442484733
1607,176382.48509898622
1608,199664.8527849942
1609,194318.762533863
1610,164277.40131555186
1611,135238.4001565574
1612,196156.65431429842
1613,175996.7038800793
1614,133499.4304562122
1615,94123.79863451023
1616,68069.37601987558
1617,80392.84326536613
1618,130573.25203870963
1619,149053.332374735
1620,181703.86805443402
1621,137256.82560360452
1622,156727.35592730754
1623,271093.0087438404
1624,216090.10474828523
1625,113445.0516198033
1626,170517.8913070927
1627,191740.6668065508
1628,277901.67856437253
1629,184066.03443913846
1630,365804.2163517405
1631,248009.39939362434
1632,247877.6123333336
1633,185400.18548901
1634,188687.1737493898
1635,173673.70421518327
1636,144621.53039716565
1637,193648.2978721776
1638,185993.5505946773
1639,191599.1838889047
1640,248733.39803481993
1641,188668.76041771396
1642,230294.28250078674
1643,228175.57230561902
1644,233998.4673633239
1645,208189.62244252744
1646,159045.64041415212
1647,147271.20152388816
1648,126241.75837492815
1649,130373.04790196588
1650,112245.47241805549
1651,118220.99772908178
1652,102150.76735264108
1653,104356.42112244002
1654,139798.77490456024
1655,117123.95688894772
1656,136502.60900008422
1657,151439.90279679766
1658,143426.37025239036
1659,110546.83959280122
1660,146132.14177911592
1661,396626.1091281941
1662,371320.86208388465
1663,364003.7912463267
1664,449214.1918990127
1665,319417.2380562417
1666,341754.7646154536
1667,384498.2145007014
1668,357103.9592637967
1669,308376.45625623275
1670,348342.54455153656
1671,281672.01333046064
1672,395915.00000667444
1673,307391.12332689785
1674,253331.7156290942
1675,204814.14503604686
1676,209110.81389783282
1677,221361.94449515268
1678,436175.14836319094
1679,371759.67174605606
1680,323645.97637270874
1681,267855.79843332985
1682,333348.95914274827
1683,194315.09561005843
1684,182647.97498613482
1685,174650.20343997004
1686,155228.62769224643
1687,163418.66406321555
1688,190976.7906492154
1689,191897.4121304048
1690,198591.44665895155
1691,184725.24976179158
1692,263920.3518541696
1693,174797.86544869968
1694,184712.36109216796
1695,175773.51908376272
1696,275302.133613259
1697,179205.82542759518
1698,354572.59805889864
1699,322034.81567812944
1700,280224.3170623633
1701,284267.72077044175
1702,222716.4691437419
1703,226833.58828753344
1704,283604.04052222584
1705,263000.3392771161
1706,388062.3982013563
1707,234205.9210472855
1708,208433.4735999622
1709,250460.11471667446
1710,223854.28681954934
1711,283383.8354447464
1712,262686.2707056697
1713,267221.16867690376
1714,218614.71654463507
1715,210795.70942181716
1716,187630.95660104832
1717,181651.42626698437
1718,152496.69525139945
1719,231260.04828405994
1720,229816.2648011226
1721,157499.39379156064
1722,129722.43059844463
1723,156905.306244639
1724,222592.6092250526
1725,243588.3246872863
1726,188596.2024996834
1727,138462.6465254094
1728,156337.3351045213
1729,179665.23193710233
1730,170683.98412026258
1731,110534.20514301166
1732,120352.6650690154
1733,118373.01828084305
1734,114215.43507181662
1735,102644.30971273227
1736,102645.91057211558
1737,307315.77749248024
1738,282025.5361865739
1739,249481.55360985242
1740,216974.80402256566
1741,187448.90277786774
1742,166332.85938445872
1743,165667.8776651086
1744,324984.04061750363
1745,241661.38377535026
1746,187084.04222197103
1747,202891.20666024706
1748,220945.39124235656
1749,141990.83657049562
1750,118955.74124619867
1751,237480.3724005309
1752,111765.88215581792
1753,154120.77809974048
1754,199574.30877350696
1755,167806.84247706
1756,147601.35580173743
1757,113194.79345810424
1758,150500.9399813797
1759,173202.01296453786
1760,174627.41495287948
1761,151904.85453584767
1762,188546.25980528272
1763,179814.17280579775
1764,107370.22782082293
1765,184441.67292851364
1766,197578.95879143893
1767,238384.40269747504
1768,142175.3391712966
1769,165883.3268821771
1770,153784.7502257666
1771,126255.98716312586
1772,138809.92625983508
1773,115567.13907062494
1774,140018.26709968701
1775,142902.5707896347
1776,134738.70657740135
1777,105137.75446501466
1778,146576.2531881971
1779,140130.0595305444
1780,163920.42206776747
1781,126032.68030055106
1782,71719.51661089183
1783,150945.31554111536
1784,114091.99258695895
1785,117200.43172906098
1786,160709.68605850916
1787,156829.75110200504
1788,68693.52693537028
1789,104404.80829664259
1790,70222.29101127543
1791,200358.98199202755
1792,166884.39689226053
1793,144640.10338221033
1794,170163.87072398883
1795,124736.13273048504
1796,128026.65554294636
1797,120892.97597456865
1798,130583.40908030467
1799,105323.07584532944
1800,132151.84741230903
1801,130646.87633945992
1802,129025.82732483542
1803,158148.72370112583
1804,128356.94464086588
1805,136824.18159217018
1806,129817.66157870347
1807,162566.0757440562
1808,136260.5012066368
1809,145851.84649084334
1810,147523.71654517532
1811,111105.52359520359
1812,116158.94418025645
1813,135574.32881175628
1814,89233.72756984615
1815,57349.67093309855
1816,104990.02351257339
1817,118864.84282331023
1818,158208.1229307756
1819,114894.27720674954
1820,49935.46791794557
1821,140222.80139650157
1822,153334.06725543903
1823,48591.176970018685
1824,150225.92339208644
1825,148767.3618864828
1826,107937.63746723489
1827,109747.07783249528
1828,159969.92771608854
1829,134783.2037905832
1830,163289.65141891473
1831,165452.916291919
1832,73883.90045058221
1833,147768.97472822113
1834,124837.94453958991
1835,153526.59292348163
1836,128703.55363854385
1837,97137.40616979216
1838,129869.0940134046
1839,88791.64323842168
1840,162313.93439049157
1841,129616.28481836582
1842,88147.28591295208
1843,140240.41184248897
1844,150768.7263793212
1845,154402.7417185092
1846,158219.77456434106
1847,176144.54841027487
1848,45329.60770489747
1849,120566.88956962728
1850,111818.99293966973
1851,137968.91028919572
1852,111333.2763800511
1853,104309.95678234962
1854,154680.94571401644
1855,156928.0413692244
1856,233392.8636234528
1857,136149.6345822134
1858,136509.96006311083
1859,108999.84580170893
1860,148023.36291879596
1861,108020.34839039831
1862,301485.7316728625
1863,285756.1846374471
1864,285795.2921829786
1865,351994.9674733419
1866,319359.5254028473
1867,213769.89380623456
1868,285807.2670420025
1869,211243.49947879266
1870,214993.50171253106
1871,266479.9085445743
1872,179215.36126115022
1873,238049.70945273768
1874,150473.2144859469
1875,168598.4536155243
1876,208252.7138055321
1877,209624.5688781657
1878,204022.55368409795
1879,138725.42700767345
1880,133464.8460484362
1881,237018.97529299182
1882,241255.023999736
1883,181124.77739363274
1884,202048.87555966747
1885,230808.39249160443
1886,287789.9397551904
1887,223557.33637912528
1888,266193.30310041195
1889,176563.55785863262
1890,104832.49816733919
1891,112549.83235698138
1892,98177.38122363636
1893,121801.06379842675
1894,124346.233888518
1895,131907.4552453318
1896,120876.05600789095
1897,121971.29628573373
1898,105377.09620204437
1899,169754.7823967165
1900,165627.19116232163
1901,196778.64993684948
1902,162028.8450389049
1903,227419.77454658164
1904,159015.4106061711
1905,201025.44713460948
1906,171789.3616030689
1907,217782.34029448347
1908,110300.30529016705
1909,131122.2598099353
1910,117364.35266998693
1911,233307.23429476732
1912,299070.76574312884
1913,164016.11188541073
1914,51869.7573265245
1915,297402.44139857084
1916,52450.95059819606
1917,228592.83855524048
1918,138448.57825532544
1919,169712.51596161246
1920,163344.85412331036
1921,345354.5307181166
1922,305913.62500662997
1923,242330.40470079624
1924,213978.5307778329
1925,208299.76318167118
1926,339702.45476466225
1927,130391.64986639899
1928,175387.77336799706
1929,125103.37537711051
1930,118534.88416601061
1931,141505.29619956663
1932,128855.91444729126
1933,209616.28539474146
1934,189301.79941584394
1935,178917.48108185278
1936,204267.33779018372
1937,185705.02727771222
1938,166903.84647649142
1939,285960.675069856
1940,206753.20524238035
1941,176390.57120928785
1942,174915.83818969232
1943,245586.7584570574
1944,371995.6976252139
1945,401734.3204597186
1946,151132.11365189025
1947,310245.76637449034
1948,201457.6382735551
1949,221961.09146420803
1950,190069.49982478213
1951,252069.7316826214
1952,214781.9826871155
1953,173357.25457571488
1954,187754.15744650926
1955,147391.39051242164
1956,273886.69324014144
1957,158894.44583931245
1958,265971.55254142423
1959,137752.00989259442
1960,90350.62596831763
1961,117198.28960490251
1962,100053.67682557683
1963,112592.45029630701
1964,105930.82563820155
1965,132160.54193788563
1966,122387.83475418734
1967,323697.0291453994
1968,396225.84995515004
1969,377161.37715545064
1970,385999.07084910694
1971,405911.88530870865
1972,356483.0050466062
1973,309183.2082313201
1974,332367.0317593385
1975,462799.5592974828
1976,290249.2035178995
1977,378495.47627416486
1978,362312.34056781174
1979,303741.6799256132
1980,225850.6963047543
1981,335119.8719114824
1982,223867.13154362066
1983,211064.290755595
1984,182788.66173805116
1985,221935.5404125486
1986,204401.23389822987
1987,202679.78085053965
1988,177437.06695730533
1989,193970.02206171656
1990,217626.2963532291
1991,235648.50752928003
1992,222568.8738415772
1993,167201.31415685822
1994,230504.6570143147
1995,188239.6916095998
1996,284899.5597636727
1997,312840.3508462711
1998,315575.2266703089
1999,333620.92781175
2000,324669.1484106222
2001,275561.1871341299
2002,276646.2937477964
2003,263185.93852136703
2004,300137.50663381483
2005,246874.30968927444
2006,225163.06229605523
2007,248507.19978782826
2008,225987.39689402762
2009,205687.39009022174
2010,200941.5717751354
2011,147282.24129706284
2012,181910.0142971705
2013,182053.87989979322
2014,183880.1473819113
2015,218298.8460864527
2016,198218.71356571655
2017,199150.9624030471
2018,97844.45326133209
2019,134517.3033890333
2020,88064.34451757488
2021,96198.25717272697
2022,206678.88885363084
2023,138560.5070006501
2024,299110.1576852085
2025,361466.7314746587
2026,162676.12954994378
2027,151905.906813293
2028,151469.8716675969
2029,170198.93276613386
2030,224869.78802103942
2031,233281.80614027593
2032,230816.27971866337
2033,218840.64360970407
2034,169159.79262624306
2035,238225.93970281348
2036,194710.40106779063
2037,206226.9925079144
2038,303015.9580556488
2039,228138.54627161846
2040,328373.7282872468
2041,294998.15265516035
2042,219357.23200883475
2043,181727.47984876946
2044,178846.90900077883
2045,208887.22833819553
2046,142270.12876908493
2047,132998.20303609845
2048,134016.0604590951
2049,132851.6211501496
2050,167662.516188263
2051,107167.0624324109
2052,110073.47931553252
2053,141818.9550086622
2054,84858.15077286951
2055,183350.94186435718
2056,146154.9612661791
2057,93844.43874903662
2058,221978.43451572699
2059,134476.76257156892
2060,191541.59030814547
2061,163549.4362983849
2062,121756.98090846598
2063,104766.99666223995
2064,142737.84158055202
2065,91170.3769258931
2066,171578.090307705
2067,116605.06504504755
2068,150935.67093338622
2069,91610.43949421754
2070,118268.9721466207
2071,88695.08808866823
2072,157067.53196809252
2073,118288.18924142816
2074,161418.6136961058
2075,148643.81358148874
2076,122078.0007469567
2077,162344.22671826524
2078,132670.24347432624
2079,126516.02328478427
2080,116743.55803763754
2081,122366.53499653516
2082,140408.65282309026
2083,158794.28529231282
2084,101270.6202068807
2085,81181.41819217197
2086,112185.8043117639
2087,119137.32604926042
2088,113492.37859512225
2089,62884.08371899466
2090,135059.12836729694
2091,111090.08668640666
2092,142104.44226304398
2093,150229.17435486292
2094,127257.71279066053
2095,173063.67422524875
2096,98560.66769688876
2097,100482.3761206873
2098,150166.7203610083
2099,43079.31408207639
2100,45191.27221095066
2101,125440.6794779634
2102,128911.30020170716
2103,103456.08786603513
2104,143832.9315267116
2105,149610.8597978573
2106,64591.40169819514
2107,202534.7052512779
2108,118622.54294868108
2109,114156.12534637714
2110,125294.9890124743
2111,141879.1680130021
2112,145215.33622634519
2113,118396.1823079653
2114,122442.27628824399
2115,170388.6805660106
2116,126346.46430971954
2117,161496.7459319213
2118,119918.96271700454
2119,129973.77010320549
2120,117714.150931932
2121,90538.94086507359
2122,118056.13480209699
2123,101767.87484882763
2124,179718.7738339747
2125,124823.82864904251
2126,167006.12117779898
2127,187550.6266567333
2128,137988.30487440657
2129,50765.468429233355
2130,133821.93873342816
2131,136594.812960962
2132,128201.83874614713
2133,124290.483253056
2134,120846.92094024245
2135,99322.05896501165
2136,72461.1780136912
2137,109743.54159369631
2138,128294.15557430482
2139,145971.586984354
2140,138622.6240048393
2141,168664.79097997778
2142,131470.5222540276
2143,152885.5098521764
2144,129067.41309668082
2145,144540.82108737266
2146,184575.92866243597
2147,116474.23779231221
2148,139248.51084045763
2149,143334.29393137599
2150,235065.6303709463
2151,126463.53972868604
2152,186055.65594257583
2153,185959.4833965993
2154,109919.77211094974
2155,135926.87624058843
2156,295121.90269319183
2157,236856.74673002417
2158,250357.91796029976
2159,227461.72970179497
2160,198420.1590842394
2161,227416.02372847384
2162,344816.3955780013
2163,312071.8005765383
2164,258908.28009570533
2165,177133.96039085294
2166,161948.07245919114
2167,220760.61791376234
2168,168914.48157099064
2169,192331.0774410466
2170,212730.77066446442
2171,157536.28842815018
2172,135464.32248087283
2173,180238.92122235824
2174,231008.70533866482
2175,275479.2086290939
2176,312791.5955139298
2177,254513.8433621824
2178,213401.13798414572
2179,123434.46277738037
2180,229835.61713379613
2181,191607.05366182432
2182,218443.63991197624
2183,188500.17588139029
2184,111128.2049627185
2185,125957.61459663784
2186,153968.15136452203
2187,136514.74709524921
2188,149974.0171850415
2189,310668.9003502212
2190,89139.14688326675
2191,62551.98335160807
2192,74403.67225254775
2193,117492.74881311285
2194,114938.4554481891
2195,96470.00383215534
2196,106006.2428705532
2197,115858.97482975281
2198,168471.35672256377
2199,188283.92355079053
2200,149579.190316716
2201,157422.7384132228
2202,206171.07414458765
2203,137411.2102640372
2204,185909.62157828748
2205,125915.4685195311
2206,149028.04871876113
2207,242326.10166895992
2208,262014.37348483608
2209,268546.8375180361
2210,117999.33284898849
2211,123255.02064132865
2212,121011.36601273221
2213,114066.00323106769
2214,142534.6914395737
2215,102841.8340903412
2216,156945.15989648798
2217,70456.80200675433
2218,70000.44683038801
2219,66887.10874499416
2220,17683.518516583703
2221,296930.80868811515
2222,255202.77531518615
2223,296731.5408704232
2224,213061.83932651687
2225,120839.51846660886
2226,186552.66149655706
2227,188023.12264495427
2228,276544.97328862635
2229,242638.30300013957
2230,160588.10279853566
2231,203154.92892478267
2232,190357.37733160134
2233,193014.90290205195
2234,247933.61976504413
2235,223998.51776439155
2236,242919.49460805597
2237,301929.51725697285
2238,198769.9735985484
2239,109831.54219271566
2240,144634.20037570878
2241,155494.62779402873
2242,120589.40204339169
2243,124051.97004016448
2244,106752.71465791998
2245,112025.5463846376
2246,140778.62645422405
2247,138175.45049494272
2248,124712.60188788272
2249,116035.00109085726
2250,129311.53611546257
2251,109986.90146061174
2252,201953.79657005757
2253,166572.07418436932
2254,184091.07281059746
2255,193153.83509655588
2256,164001.92550711616
2257,207500.799038757
2258,147511.14518320622
2259,173232.92914381626
2260,124723.09175013468
2261,220111.07057769276
2262,234968.97500504955
2263,386079.259859238
2264,476088.01712172944
2265,182311.0970356812
2266,312183.0031881528
2267,407585.7240658627
2268,410989.5466961364
2269,142995.51931467754
2270,190651.66335037144
2271,214657.17534630635
2272,171924.2111393867
2273,150728.0716419524
2274,180534.68224773993
2275,144768.06842607085
2276,166464.70470384602
2277,160836.18149736055
2278,157608.07220327554
2279,101500.99998434598
2280,113322.76459866452
2281,137096.62034764624
2282,159126.70549704888
2283,117458.2205348324
2284,100928.04563120798
2285,136199.08125276683
2286,116927.69833225266
2287,368684.5955530229
2288,300345.7621258631
2289,357656.0565419323
2290,416230.159869186
2291,359835.76721202245
2292,412510.04798023513
2293,441554.45177869085
2294,377946.44672151963
2295,444243.1543148958
2296,294140.0292509836
2297,372471.6191680153
2298,352667.49952797574
2299,342248.4109851964
2300,343507.8434318165
2301,325174.860696508
2302,270982.321567094
2303,261017.75809563266
2304,275741.5610381257
2305,217348.72509741675
2306,206152.6746062665
2307,208693.96984590075
2308,247082.55805215111
2309,287898.5206039826
2310,222430.05369787404
2311,216849.24468396459
2312,191238.04536435407
2313,168573.65712505364
2314,183526.08985079624
2315,190952.543612525
2316,204077.15841398275
2317,190102.44972317287
2318,178401.51161950958
2319,190861.94105933452
2320,187844.9597704265
2321,228124.77696580076
2322,201701.15015605447
2323,203942.85278413503
2324,187806.91635261913
2325,214955.64053020667
2326,177986.40912865626
2327,206810.5375983398
2328,221708.74530500668
2329,192067.61130642958
2330,184907.24135767604
2331,340323.77695117646
2332,391083.2101380987
2333,331714.4522966763
2334,287998.23576021014
2335,316245.9752372438
2336,321586.74610347
2337,210506.13313792396
2338,270861.1167650277
2339,245363.41864171872
2340,377702.35932474694
2341,226133.8388845691
2342,244070.318418924
2343,251444.3002119392
2344,232593.9589532931
2345,249716.75312873482
2346,217325.86777713825
2347,210364.5876469946
2348,254061.83655520048
2349,231216.97198514765
2350,294607.6847628851
2351,261253.03167496136
2352,244421.91859677463
2353,262865.68017713807
2354,173411.3533171299
2355,159086.90487071598
2356,153652.69126574133
2357,195849.57297218379
2358,212622.06127203332
2359,119047.75172199585
2360,116847.94698746792
2361,151947.05500281585
2362,265893.19443536433
2363,126874.0786952705
2364,152904.96962597664
2365,198016.16950875736
2366,186103.6823052294
2367,208805.12925724022
2368,224399.3330079596
2369,214743.84314004643
2370,171243.6594313479
2371,152625.18221512152
2372,178555.78048483792
2373,293372.5603142736
2374,324907.3046230674
2375,246356.17141642512
2376,302268.7576125566
2377,349808.6534785752
2378,162800.98178985322
2379,213265.85081641047
2380,120753.3399149506
2381,170771.4560945253
2382,216406.11262620534
2383,197757.3900833722
2384,238250.83797013157
2385,154491.5235311185
2386,134067.76785345512
2387,128548.70675073008
2388,96168.37866759073
2389,115567.82080951538
2390,168031.2097530759
2391,153782.68463388027
2392,109625.56420389217
2393,181818.53137528597
2394,140475.02886757685
2395,214274.96264016267
2396,146685.72755163183
2397,231211.88163427083
2398,133020.5083519566
2399,81563.53867318173
2400,61221.950518272046
2401,133245.6896739176
2402,137505.67540287733
2403,143715.44113678756
2404,153643.15121540165
2405,150546.26364205228
2406,142874.04530750783
2407,112704.06456429901
2408,145575.88910459194
2409,104814.63082926683
2410,188825.861615985
2411,111621.34159948645
2412,161706.83580038388
2413,116060.13919295788
2414,160739.21748582384
2415,123154.31070079809
2416,128656.02675972127
2417,134199.65213505307
2418,135308.71646856604
2419,121628.09406626954
2420,128144.72478641289
2421,149206.26137158327
2422,108010.93773195177
2423,140876.63329116502
2424,158069.24845139877
2425,235369.5324530986
2426,140394.95238185432
2427,142099.9626716123
2428,176927.80519708712
2429,94879.78909575543
2430,125232.14171447503
2431,90670.47726041503
2432,154117.0389260886
2433,163630.83299380945
2434,147487.8330690881
2435,172896.29404814652
2436,114569.54026281276
2437,69175.89750425349
2438,110713.90546207654
2439,99512.46689808782
2440,128389.5063729195
2441,104945.95949583048
2442,100748.2127439037
2443,137971.73365296982
2444,141939.82214529646
2445,92463.90261998787
2446,141608.32854849173
2447,199060.90884771477
2448,141946.2422265255
2449,117597.83845440584
2450,158993.5356498908
2451,125827.37119527595
2452,215786.33562851168
2453,104563.22237950392
2454,122724.24782024279
2455,140483.2276598928
2456,147789.9248821102
2457,170241.0868275485
2458,138586.23848502495
2459,124360.03121055188
2460,155485.78209726725
2461,134162.19907488697
2462,144448.06257162854
2463,133370.04963199978
2464,191173.285721045
2465,138562.92940177786
2466,109025.03136254736
2467,122745.12779604457
2468,97337.73314017986
2469,91254.87762182608
2470,209422.6756606107
2471,230993.76014453798
2472,186831.2023761475
2473,112648.41149752724
2474,66865.33994325633
2475,214790.82263815106
2476,102644.71541527384
2477,125753.79143292617
2478,165583.37733140498
2479,97135.33572259331
2480,166290.0039800589
2481,126163.54140094569
2482,122454.78420508053
2483,104876.81227402076
2484,132348.52454108562
2485,118301.31374062855
2486,156826.74808832744
2487,199044.65673914968
2488,175936.2339796418
2489,163470.18173304733
2490,144483.48798187368
2491,122527.15481713327
2492,202106.52643219533
2493,155172.077800781
2494,147366.73848131293
2495,65169.46550969733
2496,224293.1464164192
2497,152022.37801812813
2498,103372.24997413093
2499,76302.40548531691
2500,103435.79461477415
2501,133292.35692712176
2502,150686.28504001183
2503,122349.74562600093
2504,192712.7933354378
2505,248295.5391547533
2506,249184.32121582085
2507,269757.9336919734
2508,244943.4723902523
2509,214610.77343252566
2510,214926.7629879156
2511,176398.6190706993
2512,212044.18727001394
2513,227565.96340809183
2514,391132.21515133325
2515,171855.35129769106
2516,176054.51762775957
2517,163862.83572371633
2518,166823.34196748253
2519,250835.7567143078
2520,235845.08235953533
2521,190049.07541352644
2522,225590.80072083662
2523,104439.41547584043
2524,148409.79242646115
2525,156994.3271489501
2526,148646.02560266157
2527,120985.70922413371
2528,145359.7430693243
2529,133622.9212259012
2530,128176.7403139076
2531,265568.2228163165
2532,223766.25214024642
2533,199906.21327974976
2534,237187.7740564398
2535,279428.44321663457
2536,255330.59126423922
2537,266986.84868198197
2538,193486.0186867922
2539,178945.9693067592
2540,192135.80148397217
2541,187418.6976521581
2542,164227.16145458957
2543,107100.15615608678
2544,115136.60046191487
2545,148511.55696254186
2546,112145.26158623188
2547,146997.02232403826
2548,164083.43888060632
2549,159024.63693786564
2550,644001.6662113603
2551,128078.35155270081
2552,112555.11127252504
2553,65309.296396607824
2554,83160.58183198125
2555,98482.98159467454
2556,92442.73161710997
2557,88247.92381695789
2558,161010.18324481824
2559,154820.46210934813
2560,176744.21760053874
2561,157023.16253320393
2562,186298.5065696329
2563,163045.92880271637
2564,211279.741109016
2565,176867.56145971612
2566,146068.77151344932
2567,139604.53044708422
2568,235444.24605516403
2569,248690.90291297965
2570,111901.62889997357
2571,210939.31229974673
2572,148918.48432627166
2573,223449.47446042637
2574,269798.3822677275
2575,139116.74560923694
2576,144015.03434574042
2577,154015.2151505516
2578,79680.90983811856
2579,39037.73247733123
2580,110945.32860301886
2581,119379.9170511452
2582,126051.16381160122
2583,258876.70785630975
2584,172747.16297513084
2585,182846.35224440513
2586,214029.90855786126
2587,199457.2196302166
2588,137610.4294692705
2589,146356.55329088157
2590,189358.59152294492
2591,239685.70329014555
2592,215688.80184544533
2593,228108.27329010086
2594,178199.25264788262
2595,214436.82447522302
2596,275298.5150129076
2597,204867.05819259075
2598,284377.75077824784
2599,319859.18546349026
2600,198092.4720396528
2601,129849.56801520953
2602,67845.07877912512
2603,82064.7744314588
2604,88220.5719930713
2605,64324.715742070955
2606,142244.38368268448
2607,213483.42800540288
2608,201200.6680787985
2609,162726.81967824718
2610,122518.18301888244
2611,138038.3598691805
2612,165289.4545550725
2613,121123.88186646368
2614,104457.86950780301
2615,154112.43123745458
2616,158990.89928914252
2617,201179.10458721296
2618,165168.69240960275
2619,214479.26866576652
2620,186701.67536791562
2621,188846.14235610884
2622,184976.55448804912
2623,228583.484208723
2624,293256.385996864
2625,308391.67933018523
2626,173676.3283986253
2627,189271.25873511212
2628,467896.1570018451
2629,476398.96905981714
2630,412590.2185482485
2631,461016.36347888206
2632,417788.2449631641
2633,329956.02909188543
2634,425323.88428818237
2635,150891.60194653482
2636,170366.98347495953
2637,203889.70981762308
2638,275613.8562528432
2639,195615.74857261643
2640,152884.44194036914
2641,96962.93768184204
2642,156721.11760694013
2643,106519.13074211618
2644,118009.93437230772
2645,111228.27488985987
2646,95530.23947295084
2647,109751.41050749732
2648,144143.05683971322
2649,155139.51084257604
2650,122776.46270071645
2651,129735.01697905146
2652,390361.63124794036
2653,270614.2586953554
2654,293104.721070402
2655,403193.44068775064
2656,322475.9395423645
2657,364363.55397224345
2658,315255.4786858648
2659,349152.48469917383
2660,361959.5862283675
2661,380940.4406044885
2662,369549.3711364671
2663,304643.33006712364
2664,283257.4123565242
2665,322678.1668880844
2666,306325.1154114213
2667,193908.24143269498
2668,192124.7934824958
2669,187249.08474263476
2670,274455.24699838
2671,194688.39025248113
2672,191236.06491935917
2673,189287.25297800833
2674,192580.27567970403
2675,183003.76243597054
2676,189601.17460296507
2677,213798.18138883484
2678,243057.83890294092
2679,292630.3617432874
2680,302521.4917200994
2681,385533.7226950037
2682,321597.68449137703
2683,464546.2971914117
2684,334322.9509254658
2685,321500.15880727203
2686,273086.338471607
2687,323139.59780887305
2688,234956.50377577712
2689,214562.80850612785
2690,375120.78879435686
2691,206411.26712666824
2692,162608.53209515545
2693,207873.9584997562
2694,158934.88294057272
2695,207966.68684399495
2696,190309.77100887624
2697,193695.26297482636
2698,208476.37099672432
2699,157154.94311361434
2700,135575.9917923689
2701,136363.423055414
2702,92818.06198748248
2703,133963.32201806508
2704,148932.36552267024
2705,99887.33298431961
2706,80049.410298737
2707,97421.05760644737
2708,135690.23471528312
2709,123813.6096128708
2710,134654.71241921277
2711,284759.1851443458
2712,400386.82470077253
2713,162204.07392334566
2714,136659.37696970563
2715,164614.94103656698
2716,123230.82480195665
2717,193534.69098044973
2718,203243.22272873129
2719,146196.40422016746
2720,185154.96585927397
2721,121077.8469556535
2722,161475.3647742818
2723,129317.323528335
2724,120103.44456511218
2725,122163.017369667
2726,147860.03949994242
2727,185190.5244261802
2728,180145.36879828206
2729,144004.52835679555
2730,145396.21430871545
2731,128356.43757316646
2732,144593.03745681792
2733,162482.52747673876
2734,134031.4369079652
2735,133123.2027277639
